transcript_id	TPM
Gpal_D383_g08970.t1	6.269878
Gpal_D383_g08971.t1	13.832132
Gpal_D383_g08975.t1	44.286903
Gpal_D383_g08974.t1	0.000000
Gpal_D383_g08974.t4	0.000000
Gpal_D383_g08974.t2	5.557878
Gpal_D383_g08974.t3	70.773735
Gpal_D383_g08974.t5	23.719534
Gpal_D383_g08972.t1	0.000000
Gpal_D383_g08972.t2	40.169758
Gpal_D383_g08972.t3	302.698090
Gpal_D383_g08972.t4	2.179076
Gpal_D383_g08976.t1	3.886093
Gpal_D383_g08977.t1	37.512508
Gpal_D383_g08981.t1	70.902573
Gpal_D383_g08982.t1	51.967167
Gpal_D383_g08980.t3	0.000000
Gpal_D383_g08978.t1	47.024422
Gpal_D383_g08979.t1	22.018501
Gpal_D383_g08979.t2	34.471016
Gpal_D383_g08980.t1	35.513309
Gpal_D383_g08980.t2	38.085136
Gpal_D383_g08980.t5	1.645335
Gpal_D383_g08980.t4	1.396688
Gpal_D383_g08987.t1	53.241257
Gpal_D383_g08983.t2	58.693577
Gpal_D383_g08983.t1	3.460688
Gpal_D383_g08984.t1	110.397820
Gpal_D383_g08985.t1	179.558990
Gpal_D383_g08986.t1	84.520279
Gpal_D383_g08986.t2	123.058502
Gpal_D383_g08986.t3	1.496977
Gpal_D383_g08988.t1	47.301823
Gpal_D383_g08989.t1	79.541527
Gpal_D383_g08990.t1	47.050415
Gpal_D383_g08991.t1	87.384819
Gpal_D383_g08992.t1	30.208427
Gpal_D383_g08993.t1	30.134195
Gpal_D383_g08996.t1	49.801414
Gpal_D383_g08995.t1	0.000000
Gpal_D383_g08994.t1	548.604492
Gpal_D383_g08997.t1	53.239567
Gpal_D383_g08998.t1	1.642205
Gpal_D383_g08999.t1	41.941551
Gpal_D383_g08999.t2	8.546037
Gpal_D383_g09000.t1	181.926361
Gpal_D383_g09001.t1	144.828537
Gpal_D383_g09002.t1	25.014175
Gpal_D383_g09003.t1	24.116585
Gpal_D383_g09004.t1	61.134724
Gpal_D383_g09007.t3	0.000000
Gpal_D383_g09007.t5	0.000000
Gpal_D383_g09007.t6	0.000000
Gpal_D383_g09006.t2	24.322090
Gpal_D383_g09006.t1	6.916480
Gpal_D383_g09006.t4	39.853344
Gpal_D383_g09006.t3	2.354287
Gpal_D383_g09006.t6	45.622643
Gpal_D383_g09006.t5	0.236244
Gpal_D383_g09007.t2	51.970154
Gpal_D383_g09007.t4	20.744982
Gpal_D383_g09007.t1	12.652290
Gpal_D383_g09008.t1	87.373413
Gpal_D383_g09009.t2	0.000000
Gpal_D383_g09010.t1	0.000000
Gpal_D383_g09011.t1	0.000000
Gpal_D383_g09012.t1	0.000000
Gpal_D383_g09009.t1	93.349487
Gpal_D383_g09019.t1	1.991161
Gpal_D383_g09020.t1	3.604364
Gpal_D383_g09021.t1	15.357581
Gpal_D383_g09022.t3	0.000000
Gpal_D383_g09022.t1	82.250687
Gpal_D383_g09022.t2	2.646939
Gpal_D383_g09023.t1	32.754143
Gpal_D383_g09026.t1	0.000000
Gpal_D383_g09025.t1	42.996075
Gpal_D383_g09016.t1	0.000000
Gpal_D383_g09014.t1	146.608292
Gpal_D383_g09015.t1	6.852991
Gpal_D383_g09017.t1	11.081683
Gpal_D383_g09018.t1	14.194773
Gpal_D383_g09024.t1	0.000000
Gpal_D383_g09024.t2	12.676360
Gpal_D383_g09027.t1	3.774724
Gpal_D383_g09028.t1	5.240186
Gpal_D383_g09030.t2	0.000000
Gpal_D383_g09029.t1	585.167297
Gpal_D383_g09030.t1	201.201904
Gpal_D383_g09110.t1	39.690601
Gpal_D383_g09112.t1	357.132629
Gpal_D383_g09113.t1	0.000000
Gpal_D383_g09114.t2	0.000000
Gpal_D383_g09114.t1	5.309855
Gpal_D383_g09115.t1	66.955032
Gpal_D383_g09116.t3	44.456585
Gpal_D383_g09116.t2	12.856627
Gpal_D383_g09116.t1	8.696912
Gpal_D383_g09117.t1	432.430328
Gpal_D383_g09130.t2	0.000000
Gpal_D383_g09131.t2	0.000000
Gpal_D383_g09130.t1	6.871179
Gpal_D383_g09130.t3	1.706179
Gpal_D383_g09131.t1	15.618283
Gpal_D383_g09132.t2	40.485218
Gpal_D383_g09132.t1	9.420606
Gpal_D383_g09036.t1	0.000000
Gpal_D383_g09037.t2	0.000000
Gpal_D383_g09039.t2	0.000000
Gpal_D383_g09046.t2	0.000000
Gpal_D383_g09046.t3	0.000000
Gpal_D383_g09051.t1	0.000000
Gpal_D383_g09051.t2	0.000000
Gpal_D383_g09052.t3	0.000000
Gpal_D383_g09054.t2	0.000000
Gpal_D383_g09054.t3	0.000000
Gpal_D383_g09055.t1	0.000000
Gpal_D383_g09064.t1	0.000000
Gpal_D383_g09064.t2	0.000000
Gpal_D383_g09064.t3	0.000000
Gpal_D383_g09068.t2	0.000000
Gpal_D383_g09070.t1	0.000000
Gpal_D383_g09075.t1	0.000000
Gpal_D383_g09075.t3	0.000000
Gpal_D383_g09075.t5	0.000000
Gpal_D383_g09075.t6	0.000000
Gpal_D383_g09103.t2	0.000000
Gpal_D383_g09106.t1	0.000000
Gpal_D383_g09031.t1	16.931129
Gpal_D383_g09032.t1	31.669182
Gpal_D383_g09033.t1	15.438666
Gpal_D383_g09034.t2	76.532249
Gpal_D383_g09034.t1	75.827095
Gpal_D383_g09035.t1	13.436899
Gpal_D383_g09035.t3	9.871602
Gpal_D383_g09035.t2	7.456757
Gpal_D383_g09037.t1	14.463462
Gpal_D383_g09038.t1	5.729494
Gpal_D383_g09039.t1	3.897592
Gpal_D383_g09040.t1	20.638832
Gpal_D383_g09041.t1	1878.810059
Gpal_D383_g09042.t1	101.606491
Gpal_D383_g09042.t3	9.909975
Gpal_D383_g09042.t2	5.307495
Gpal_D383_g09043.t1	99.862679
Gpal_D383_g09043.t2	2.713599
Gpal_D383_g09044.t1	113.250397
Gpal_D383_g09044.t2	19.137009
Gpal_D383_g09045.t1	87.840645
Gpal_D383_g09046.t1	11.981231
Gpal_D383_g09047.t1	7.810610
Gpal_D383_g09048.t1	60.390999
Gpal_D383_g09049.t1	70.739662
Gpal_D383_g09049.t2	55.953934
Gpal_D383_g09050.t2	30.305378
Gpal_D383_g09050.t1	23.057884
Gpal_D383_g09051.t3	41.531048
Gpal_D383_g09052.t2	42.582500
Gpal_D383_g09052.t1	8.156631
Gpal_D383_g09052.t4	0.965340
Gpal_D383_g09052.t5	7.153434
Gpal_D383_g09053.t1	1.264803
Gpal_D383_g09054.t1	2.871862
Gpal_D383_g09054.t4	0.484835
Gpal_D383_g09055.t2	57.318920
Gpal_D383_g09056.t1	36.185654
Gpal_D383_g09057.t1	365.786469
Gpal_D383_g09058.t1	23.464392
Gpal_D383_g09059.t1	108.878784
Gpal_D383_g09060.t1	6.615429
Gpal_D383_g09061.t1	154.691055
Gpal_D383_g09062.t1	117.889786
Gpal_D383_g09063.t1	177.140900
Gpal_D383_g09064.t4	154.398117
Gpal_D383_g09064.t5	58.768375
Gpal_D383_g09065.t1	84.022995
Gpal_D383_g09066.t1	12.099953
Gpal_D383_g09066.t2	4.909296
Gpal_D383_g09067.t1	95.296692
Gpal_D383_g09068.t1	225.679642
Gpal_D383_g09069.t1	41.283573
Gpal_D383_g09071.t1	59.407276
Gpal_D383_g09072.t1	25.578810
Gpal_D383_g09073.t1	91.868195
Gpal_D383_g09074.t1	37.504005
Gpal_D383_g09075.t2	15.075189
Gpal_D383_g09075.t4	7.732032
Gpal_D383_g09076.t1	157.740768
Gpal_D383_g09077.t1	58.556080
Gpal_D383_g09078.t1	143.744904
Gpal_D383_g09079.t1	379.469604
Gpal_D383_g09080.t1	3422.022705
Gpal_D383_g09081.t1	462.515167
Gpal_D383_g09082.t1	5.630650
Gpal_D383_g09083.t1	74.104073
Gpal_D383_g09084.t2	40.050308
Gpal_D383_g09084.t1	13.987220
Gpal_D383_g09085.t1	45.848526
Gpal_D383_g09086.t1	171.701401
Gpal_D383_g09087.t1	32.700798
Gpal_D383_g09088.t1	102.564987
Gpal_D383_g09089.t1	109.335670
Gpal_D383_g09090.t1	283.208527
Gpal_D383_g09091.t1	75.509773
Gpal_D383_g09092.t1	154.479370
Gpal_D383_g09093.t1	70.363663
Gpal_D383_g09094.t1	81.095451
Gpal_D383_g09095.t1	36.340958
Gpal_D383_g09096.t1	48.474422
Gpal_D383_g09097.t1	21.316431
Gpal_D383_g09098.t1	4.516692
Gpal_D383_g09099.t1	172.388550
Gpal_D383_g09100.t1	63.879307
Gpal_D383_g09101.t1	42.189682
Gpal_D383_g09101.t2	10.637533
Gpal_D383_g09102.t1	220.806885
Gpal_D383_g09103.t1	16.448092
Gpal_D383_g09103.t3	1.927922
Gpal_D383_g09104.t1	21.646761
Gpal_D383_g09105.t1	2.811421
Gpal_D383_g09107.t1	30.044296
Gpal_D383_g09108.t1	32.812805
Gpal_D383_g09109.t1	51.872433
Gpal_D383_g09119.t2	0.000000
Gpal_D383_g09128.t1	0.000000
Gpal_D383_g09118.t1	46.308956
Gpal_D383_g09119.t1	53.402908
Gpal_D383_g09120.t2	91.954674
Gpal_D383_g09120.t1	42.857986
Gpal_D383_g09120.t3	34.302227
Gpal_D383_g09121.t1	62.018948
Gpal_D383_g09121.t2	43.930218
Gpal_D383_g09122.t1	18.077608
Gpal_D383_g09123.t1	1.438175
Gpal_D383_g09124.t3	40.535576
Gpal_D383_g09124.t2	4.503442
Gpal_D383_g09124.t1	0.523217
Gpal_D383_g09124.t4	58.744732
Gpal_D383_g09125.t1	187.893829
Gpal_D383_g09126.t1	34.337280
Gpal_D383_g09127.t1	468.223236
Gpal_D383_g09129.t1	126.949127
Gpal_D383_g09134.t1	78.006950
Gpal_D383_g09133.t1	2308.470215
Gpal_D383_g09135.t1	75.431412
Gpal_D383_g09136.t1	6.423828
Gpal_D383_g09137.t1	1.713772
Gpal_D383_g09138.t1	26.219906
Gpal_D383_g09138.t2	11.080274
Gpal_D383_g09139.t1	9.163350
Gpal_D383_g09140.t1	53.274807
Gpal_D383_g09144.t1	72.984192
Gpal_D383_g09145.t1	190.699036
Gpal_D383_g09141.t1	33.276360
Gpal_D383_g09141.t2	7.935240
Gpal_D383_g09142.t1	270.428894
Gpal_D383_g09143.t2	233.890533
Gpal_D383_g09143.t1	113.732811
Gpal_D383_g09143.t3	1.764644
Gpal_D383_g09148.t1	59.896797
Gpal_D383_g09148.t2	8.972709
Gpal_D383_g09149.t1	17.228933
Gpal_D383_g09150.t1	89.098572
Gpal_D383_g09146.t1	109.810692
Gpal_D383_g09147.t1	247.737030
Gpal_D383_g09152.t1	50.289616
Gpal_D383_g09153.t1	767.271606
Gpal_D383_g09156.t1	101.307083
Gpal_D383_g09154.t1	16.583761
Gpal_D383_g09155.t1	80.525642
Gpal_D383_g09157.t1	39.009995
Gpal_D383_g09160.t1	3.619054
Gpal_D383_g09161.t1	40.696648
Gpal_D383_g09162.t1	4.786703
Gpal_D383_g09158.t1	42.733391
Gpal_D383_g09159.t1	208.636063
Gpal_D383_g09165.t1	99.473579
Gpal_D383_g09165.t2	5.572624
Gpal_D383_g09163.t2	0.000000
Gpal_D383_g09163.t1	43.895828
Gpal_D383_g09164.t1	2.871893
Gpal_D383_g09169.t1	0.000000
Gpal_D383_g09171.t1	0.000000
Gpal_D383_g09170.t1	7.833286
Gpal_D383_g09172.t1	14.630696
Gpal_D383_g09166.t1	26.903133
Gpal_D383_g09167.t1	28.187834
Gpal_D383_g09168.t1	365.264832
Gpal_D383_g09174.t1	0.000000
Gpal_D383_g09174.t2	0.000000
Gpal_D383_g09173.t1	70.035484
Gpal_D383_g09174.t3	31.587107
Gpal_D383_g09175.t1	31.517710
Gpal_D383_g09176.t1	14.463247
Gpal_D383_g09176.t2	9.197612
Gpal_D383_g09176.t3	16.420448
Gpal_D383_g09182.t1	35.699093
Gpal_D383_g09181.t1	56.397186
Gpal_D383_g09177.t1	106.749184
Gpal_D383_g09178.t1	70.066711
Gpal_D383_g09179.t2	48.240429
Gpal_D383_g09179.t1	1.944119
Gpal_D383_g09179.t3	2.141179
Gpal_D383_g09238.t1	22.373320
Gpal_D383_g09237.t1	0.000000
Gpal_D383_g09234.t1	56.029675
Gpal_D383_g09235.t1	422.640289
Gpal_D383_g09236.t1	61.795055
Gpal_D383_g09237.t2	4.033833
Gpal_D383_g09239.t1	120.773941
Gpal_D383_g09240.t1	143.265503
Gpal_D383_g09241.t1	189.133072
Gpal_D383_g09242.t1	324.270386
Gpal_D383_g09248.t1	36.675758
Gpal_D383_g09250.t1	31.808578
Gpal_D383_g09243.t1	251.917313
Gpal_D383_g09244.t1	80.442436
Gpal_D383_g09245.t1	52.424934
Gpal_D383_g09246.t1	72.632439
Gpal_D383_g09247.t1	238.941238
Gpal_D383_g09251.t1	123.164024
Gpal_D383_g09252.t1	12.220447
Gpal_D383_g09253.t1	91.337006
Gpal_D383_g09254.t1	4.731348
Gpal_D383_g09188.t2	0.000000
Gpal_D383_g09190.t2	0.000000
Gpal_D383_g09200.t2	0.000000
Gpal_D383_g09203.t2	0.000000
Gpal_D383_g09214.t1	0.000000
Gpal_D383_g09216.t1	0.000000
Gpal_D383_g09217.t1	0.000000
Gpal_D383_g09183.t1	164.144958
Gpal_D383_g09184.t1	93.848343
Gpal_D383_g09185.t2	96.519043
Gpal_D383_g09185.t1	17.439377
Gpal_D383_g09186.t1	68.871864
Gpal_D383_g09187.t1	135.906128
Gpal_D383_g09188.t1	17.085308
Gpal_D383_g09188.t3	55.162666
Gpal_D383_g09189.t1	7.393426
Gpal_D383_g09190.t1	18.977932
Gpal_D383_g09191.t1	196.230667
Gpal_D383_g09192.t1	78.949982
Gpal_D383_g09193.t1	179.590500
Gpal_D383_g09194.t1	8.602985
Gpal_D383_g09195.t1	37.737896
Gpal_D383_g09196.t1	9.765426
Gpal_D383_g09197.t1	73.945969
Gpal_D383_g09198.t1	89.147987
Gpal_D383_g09199.t1	52.885010
Gpal_D383_g09200.t1	73.702370
Gpal_D383_g09201.t1	29.534325
Gpal_D383_g09202.t1	113.882660
Gpal_D383_g09203.t1	39.071400
Gpal_D383_g09204.t1	29.113995
Gpal_D383_g09205.t1	4.059400
Gpal_D383_g09206.t1	162.073318
Gpal_D383_g09207.t1	12.243317
Gpal_D383_g09208.t1	172.215851
Gpal_D383_g09209.t1	135.103683
Gpal_D383_g09210.t1	158.529617
Gpal_D383_g09211.t1	16.486475
Gpal_D383_g09212.t1	387.930817
Gpal_D383_g09213.t1	207.305115
Gpal_D383_g09215.t1	2.252354
Gpal_D383_g09218.t1	13.255031
Gpal_D383_g09219.t1	235.780838
Gpal_D383_g09220.t1	106.772316
Gpal_D383_g09221.t1	36.011848
Gpal_D383_g09222.t1	76.853195
Gpal_D383_g09223.t1	155.656311
Gpal_D383_g09224.t1	1.257823
Gpal_D383_g09225.t1	16.453005
Gpal_D383_g09226.t1	31.899759
Gpal_D383_g09227.t1	8.689054
Gpal_D383_g09228.t1	27.653440
Gpal_D383_g09229.t1	24.179184
Gpal_D383_g09230.t1	92.982002
Gpal_D383_g09231.t1	276.598267
Gpal_D383_g09232.t1	51.257206
Gpal_D383_g09233.t1	161.399521
Gpal_D383_g09257.t1	0.000000
Gpal_D383_g09255.t1	35.685200
Gpal_D383_g09256.t1	75.569969
Gpal_D383_g09261.t1	1.865776
Gpal_D383_g09258.t1	7.590087
Gpal_D383_g09259.t1	44.920795
Gpal_D383_g09260.t1	38.704792
Gpal_D383_g09262.t1	134.000549
Gpal_D383_g09267.t1	0.000000
Gpal_D383_g09268.t1	18.258421
Gpal_D383_g09266.t1	23.782869
Gpal_D383_g09264.t1	0.000000
Gpal_D383_g09264.t3	0.000000
Gpal_D383_g09264.t5	0.000000
Gpal_D383_g09264.t2	10.659015
Gpal_D383_g09264.t4	28.184515
Gpal_D383_g09265.t1	60.235695
Gpal_D383_g09273.t1	15.538772
Gpal_D383_g09272.t1	46.958862
Gpal_D383_g09269.t1	258.295990
Gpal_D383_g09270.t1	126.231346
Gpal_D383_g09271.t1	57.425091
Gpal_D383_g09275.t1	29.785612
Gpal_D383_g09276.t1	3.260733
Gpal_D383_g09277.t1	5.026389
Gpal_D383_g09278.t1	52.090160
Gpal_D383_g09279.t1	67.552917
Gpal_D383_g09280.t1	133.950165
Gpal_D383_g09281.t1	667.003052
Gpal_D383_g09284.t1	26.623049
Gpal_D383_g09285.t1	14.729464
Gpal_D383_g09282.t1	67.959457
Gpal_D383_g09283.t1	46.030487
Gpal_D383_g09286.t1	33.481651
Gpal_D383_g09295.t1	3.465902
Gpal_D383_g09296.t1	56.942062
Gpal_D383_g09294.t2	0.000000
Gpal_D383_g09292.t1	88.964447
Gpal_D383_g09293.t1	30.323269
Gpal_D383_g09294.t3	45.276688
Gpal_D383_g09294.t1	1.432319
Gpal_D383_g09294.t4	1.258558
Gpal_D383_g09287.t2	0.000000
Gpal_D383_g09287.t3	14.941010
Gpal_D383_g09287.t1	11.322222
Gpal_D383_g09288.t1	40.369450
Gpal_D383_g09289.t1	63.858948
Gpal_D383_g09290.t1	49.334377
Gpal_D383_g09291.t1	82.753159
Gpal_D383_g09297.t1	480.872345
Gpal_D383_g09300.t1	112.433861
Gpal_D383_g09301.t1	31.690081
Gpal_D383_g09298.t2	0.000000
Gpal_D383_g09298.t1	6.569249
Gpal_D383_g09299.t1	174.182373
Gpal_D383_g09304.t1	81.863548
Gpal_D383_g09308.t1	10.693231
Gpal_D383_g09306.t1	6.454306
Gpal_D383_g09307.t1	12.973873
Gpal_D383_g09302.t1	13.601311
Gpal_D383_g09303.t1	801.845154
Gpal_D383_g09311.t1	3.605533
Gpal_D383_g09312.t1	0.000000
Gpal_D383_g09309.t1	164.459946
Gpal_D383_g09310.t1	30.796698
Gpal_D383_g09313.t1	116.399712
Gpal_D383_g09314.t1	54.369747
Gpal_D383_g09315.t1	48.121059
Gpal_D383_g09319.t1	77.719635
Gpal_D383_g09316.t1	105.735123
Gpal_D383_g09317.t1	302.193329
Gpal_D383_g09318.t1	75.389755
Gpal_D383_g09324.t2	0.000000
Gpal_D383_g09324.t1	23.977551
Gpal_D383_g09324.t3	7.296492
Gpal_D383_g09324.t4	0.459830
Gpal_D383_g09321.t4	0.000000
Gpal_D383_g09321.t5	0.000000
Gpal_D383_g09320.t2	55.373901
Gpal_D383_g09320.t1	6.465187
Gpal_D383_g09321.t2	67.111099
Gpal_D383_g09321.t1	1.214518
Gpal_D383_g09321.t3	0.891592
Gpal_D383_g09322.t1	190.099808
Gpal_D383_g09323.t1	342.911682
Gpal_D383_g09327.t1	0.000000
Gpal_D383_g09329.t1	0.000000
Gpal_D383_g09325.t1	19.064991
Gpal_D383_g09326.t1	9.990396
Gpal_D383_g09328.t1	0.936235
Gpal_D383_g09330.t1	58.541374
Gpal_D383_g09331.t1	53.486404
Gpal_D383_g09334.t1	87.304642
Gpal_D383_g09335.t1	0.000000
Gpal_D383_g09335.t3	20.876715
Gpal_D383_g09335.t2	6.816482
Gpal_D383_g09336.t1	2.669145
Gpal_D383_g09337.t1	27.145775
Gpal_D383_g09332.t1	122.589035
Gpal_D383_g09333.t1	2002.032104
Gpal_D383_g09338.t1	73.392525
Gpal_D383_g09339.t1	19.445452
Gpal_D383_g09349.t1	4.483645
Gpal_D383_g09356.t1	0.000000
Gpal_D383_g09353.t1	7.190764
Gpal_D383_g09352.t1	4.292953
Gpal_D383_g09365.t1	5.143374
Gpal_D383_g09359.t1	0.000000
Gpal_D383_g09359.t2	0.000000
Gpal_D383_g09359.t3	0.000000
Gpal_D383_g09360.t1	0.000000
Gpal_D383_g09359.t4	0.000000
Gpal_D383_g09361.t1	0.000000
Gpal_D383_g09362.t1	0.000000
Gpal_D383_g09361.t2	0.000000
Gpal_D383_g09361.t3	0.000000
Gpal_D383_g09366.t1	10.465835
Gpal_D383_g09368.t1	3.733737
Gpal_D383_g09357.t1	5.846639
Gpal_D383_g09363.t1	0.000000
Gpal_D383_g09351.t1	18.235647
Gpal_D383_g09350.t1	73.418594
Gpal_D383_g09374.t1	8.523396
Gpal_D383_g09375.t2	0.000000
Gpal_D383_g09375.t1	3.027318
Gpal_D383_g09376.t1	9.043182
Gpal_D383_g09371.t1	0.000000
Gpal_D383_g09370.t3	0.000000
Gpal_D383_g09370.t2	44.012402
Gpal_D383_g09370.t1	5.023973
Gpal_D383_g09372.t1	57.859783
Gpal_D383_g09373.t1	8.795383
Gpal_D383_g09384.t1	2.412594
Gpal_D383_g09388.t1	0.000000
Gpal_D383_g09386.t1	0.000000
Gpal_D383_g09386.t2	0.137288
Gpal_D383_g09386.t4	5.196059
Gpal_D383_g09386.t3	1.959876
Gpal_D383_g09377.t1	49.767910
Gpal_D383_g09379.t1	0.000000
Gpal_D383_g09379.t3	0.000000
Gpal_D383_g09378.t1	14.960766
Gpal_D383_g09379.t2	2.209085
Gpal_D383_g09382.t1	14.544980
Gpal_D383_g09382.t2	11.646066
Gpal_D383_g09383.t1	23.510658
Gpal_D383_g09389.t1	45.739746
Gpal_D383_g09394.t1	29.989836
Gpal_D383_g09390.t1	7.461026
Gpal_D383_g09393.t1	0.000000
Gpal_D383_g09393.t2	0.000000
Gpal_D383_g09342.t1	0.000000
Gpal_D383_g09347.t4	0.000000
Gpal_D383_g09340.t1	27.808788
Gpal_D383_g09341.t1	29.240993
Gpal_D383_g09342.t2	52.519234
Gpal_D383_g09343.t2	27.053370
Gpal_D383_g09343.t1	2.852449
Gpal_D383_g09344.t1	38.969528
Gpal_D383_g09345.t1	80.383087
Gpal_D383_g09346.t1	3.945059
Gpal_D383_g09347.t1	6.099079
Gpal_D383_g09347.t3	17.062473
Gpal_D383_g09347.t2	16.722662
Gpal_D383_g09348.t1	14.046967
Gpal_D383_g09398.t1	0.000000
Gpal_D383_g09397.t1	1.063525
Gpal_D383_g09398.t2	7.456588
Gpal_D383_g09396.t1	183.105957
Gpal_D383_g09400.t2	0.000000
Gpal_D383_g09400.t3	0.000000
Gpal_D383_g09400.t5	0.000000
Gpal_D383_g09400.t1	46.600803
Gpal_D383_g09400.t4	15.995400
Gpal_D383_g09401.t1	0.471835
Gpal_D383_g09402.t1	160.718628
Gpal_D383_g09417.t1	6.384449
Gpal_D383_g09415.t1	0.000000
Gpal_D383_g09415.t2	3.698546
Gpal_D383_g09416.t1	0.423317
Gpal_D383_g09414.t1	0.000000
Gpal_D383_g09413.t1	112.324051
Gpal_D383_g09414.t2	42.049099
Gpal_D383_g09403.t1	0.000000
Gpal_D383_g09403.t2	0.000000
Gpal_D383_g09404.t1	0.000000
Gpal_D383_g09405.t2	0.000000
Gpal_D383_g09407.t1	0.000000
Gpal_D383_g09404.t2	77.130737
Gpal_D383_g09405.t1	3.901003
Gpal_D383_g09405.t3	16.426504
Gpal_D383_g09405.t5	5.603333
Gpal_D383_g09405.t4	2.755173
Gpal_D383_g09406.t1	51.604492
Gpal_D383_g09407.t2	35.687111
Gpal_D383_g09407.t3	1.060895
Gpal_D383_g09408.t1	8.817922
Gpal_D383_g09409.t1	93.756874
Gpal_D383_g09409.t2	62.681549
Gpal_D383_g09410.t1	724.340088
Gpal_D383_g09409.t3	0.424118
Gpal_D383_g09411.t1	3.782797
Gpal_D383_g09422.t1	4.924752
Gpal_D383_g09418.t1	88.917381
Gpal_D383_g09419.t1	62.206074
Gpal_D383_g09420.t1	67.092865
Gpal_D383_g09421.t1	17.547564
Gpal_D383_g09423.t1	258.309265
Gpal_D383_g09437.t1	6.728539
Gpal_D383_g09438.t1	10.582153
Gpal_D383_g09433.t2	0.000000
Gpal_D383_g09433.t3	0.000000
Gpal_D383_g09433.t4	0.000000
Gpal_D383_g09436.t1	0.000000
Gpal_D383_g09433.t1	8.815573
Gpal_D383_g09434.t1	5.439600
Gpal_D383_g09433.t5	10.351980
Gpal_D383_g09435.t1	10.283293
Gpal_D383_g09439.t1	4.487245
Gpal_D383_g09440.t1	4.639897
Gpal_D383_g09441.t1	86.393623
Gpal_D383_g09442.t1	20.373293
Gpal_D383_g09443.t1	124.288177
Gpal_D383_g09429.t1	0.000000
Gpal_D383_g09428.t4	0.000000
Gpal_D383_g09428.t5	0.000000
Gpal_D383_g09424.t1	8.974219
Gpal_D383_g09425.t1	52.031830
Gpal_D383_g09426.t1	37.396393
Gpal_D383_g09427.t1	58.770836
Gpal_D383_g09428.t1	27.989544
Gpal_D383_g09428.t3	75.134827
Gpal_D383_g09428.t2	0.580513
Gpal_D383_g09430.t1	117.238800
Gpal_D383_g09431.t2	83.741409
Gpal_D383_g09431.t1	43.675999
Gpal_D383_g09432.t1	43.117851
Gpal_D383_g09445.t1	173.214920
Gpal_D383_g09446.t1	120.049232
Gpal_D383_g09449.t1	0.000000
Gpal_D383_g09448.t1	15.025777
Gpal_D383_g09447.t1	492.971252
Gpal_D383_g09451.t2	0.000000
Gpal_D383_g09450.t1	87.739868
Gpal_D383_g09451.t1	26.255888
Gpal_D383_g09452.t1	47.972584
Gpal_D383_g09453.t1	58.633827
Gpal_D383_g09454.t2	25.890635
Gpal_D383_g09454.t1	22.591528
Gpal_D383_g09455.t1	25.618135
Gpal_D383_g09456.t1	64.848206
Gpal_D383_g09457.t1	72.704735
Gpal_D383_g09458.t1	87.694710
Gpal_D383_g09459.t1	52.920170
Gpal_D383_g09460.t1	32.039635
Gpal_D383_g09461.t1	76.026283
Gpal_D383_g09462.t1	0.000000
Gpal_D383_g09463.t1	36.813332
Gpal_D383_g09466.t1	12.967020
Gpal_D383_g09464.t1	0.000000
Gpal_D383_g09464.t2	22.553165
Gpal_D383_g09465.t1	32.788261
Gpal_D383_g09467.t1	132.864548
Gpal_D383_g09468.t1	0.000000
Gpal_D383_g09468.t3	0.000000
Gpal_D383_g09468.t2	7.720645
Gpal_D383_g09469.t1	43.008442
Gpal_D383_g09470.t1	51.274628
Gpal_D383_g09473.t1	6.029999
Gpal_D383_g09471.t1	13.548452
Gpal_D383_g09472.t2	74.580460
Gpal_D383_g09472.t1	76.981087
Gpal_D383_g09475.t1	33.744442
Gpal_D383_g09477.t1	15.197280
Gpal_D383_g09476.t1	45.523720
Gpal_D383_g09478.t1	59.410175
Gpal_D383_g09481.t1	27.916533
Gpal_D383_g09482.t1	9.944977
Gpal_D383_g09479.t1	16.235437
Gpal_D383_g09480.t1	58.946678
Gpal_D383_g09484.t1	2.418885
Gpal_D383_g09485.t1	8.273780
Gpal_D383_g09483.t1	82.996483
Gpal_D383_g09531.t1	158.842270
Gpal_D383_g09537.t1	8.197040
Gpal_D383_g09538.t1	16.755898
Gpal_D383_g09539.t1	95.756302
Gpal_D383_g09535.t2	0.000000
Gpal_D383_g09534.t1	9.013399
Gpal_D383_g09535.t1	29.375092
Gpal_D383_g09535.t3	2.658458
Gpal_D383_g09535.t4	6.722228
Gpal_D383_g09536.t1	10.633990
Gpal_D383_g09532.t2	0.000000
Gpal_D383_g09532.t1	31.405676
Gpal_D383_g09533.t1	32.540722
Gpal_D383_g09540.t1	6.827593
Gpal_D383_g09541.t1	67.630142
Gpal_D383_g09542.t1	49.413593
Gpal_D383_g09543.t1	41.836052
Gpal_D383_g09487.t1	0.000000
Gpal_D383_g09487.t3	0.000000
Gpal_D383_g09488.t1	0.000000
Gpal_D383_g09491.t1	0.000000
Gpal_D383_g09501.t1	0.000000
Gpal_D383_g09505.t2	0.000000
Gpal_D383_g09506.t1	0.000000
Gpal_D383_g09517.t2	0.000000
Gpal_D383_g09517.t3	0.000000
Gpal_D383_g09525.t1	0.000000
Gpal_D383_g09526.t1	0.000000
Gpal_D383_g09526.t2	0.000000
Gpal_D383_g09530.t4	0.000000
Gpal_D383_g09486.t1	15.816784
Gpal_D383_g09487.t2	6.646647
Gpal_D383_g09489.t1	49.885693
Gpal_D383_g09490.t2	148.343979
Gpal_D383_g09490.t1	1.337361
